Animal ID,Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index,Genotype,Sex,Lifestyle,Diet,Weight,Age_Months
230410_17,VF050123_113817,Day0_Trial9,Chamber1,,,Sound 2,11,11.3,2.19,37.67,120.97,0,769,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_17,VF050123_113817,Day0_Trial9,Chamber1,,,Sound 3,12,21.5,4.17,71.67,30.44,0,619,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_17,VF050123_113817,Day0_Trial9,Chamber1,,,Shock 1,0,0.0,0.0,0.0,1399.62,336,4047,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_17,VF050123_113817,Day0_Trial9,Chamber1,,,Shock 2,0,0.0,0.0,0.0,1521.12,0,3850,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_17,VF050123_113817,Day0_Trial9,Chamber1,,,Shock 3,0,0.0,0.0,0.0,1599.32,3,5139,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_18,VF050123_113817,Day0_Trial9,Chamber2,,,Sound 1,15,9.867,1.91,32.89,18.31,0,208,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_18,VF050123_113817,Day0_Trial9,Chamber2,,,Sound 2,19,24.767,4.8,82.56,6.83,0,139,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_18,VF050123_113817,Day0_Trial9,Chamber2,,,Sound 3,2,29.967,5.81,99.89,0.08,0,23,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_18,VF050123_113817,Day0_Trial9,Chamber2,,,Shock 1,0,0.0,0.0,0.0,677.1,0,1866,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_18,VF050123_113817,Day0_Trial9,Chamber2,,,Shock 2,0,0.0,0.0,0.0,766.38,8,2658,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_18,VF050123_113817,Day0_Trial9,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1126.73,0,5504,KO,female,Sedentary,Control,28.0,19.366666666666700
230410_19,VF050123_115251,Day0_Trial10,Chamber1,,,Sound 1,0,0.0,0.0,0.0,346.32,2,1622,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_19,VF050123_115251,Day0_Trial10,Chamber1,,,Sound 2,5,5.1,0.99,17.0,135.0,0,885,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_19,VF050123_115251,Day0_Trial10,Chamber1,,,Sound 3,9,22.133,4.29,73.78,28.24,0,595,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_19,VF050123_115251,Day0_Trial10,Chamber1,,,Shock 1,0,0.0,0.0,0.0,1650.82,212,4547,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_19,VF050123_115251,Day0_Trial10,Chamber1,,,Shock 2,0,0.0,0.0,0.0,1682.23,247,4629,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_19,VF050123_115251,Day0_Trial10,Chamber1,,,Shock 3,0,0.0,0.0,0.0,1658.72,1,4694,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_20,VF050123_115251,Day0_Trial10,Chamber2,,,Sound 1,0,0.0,0.0,0.0,187.75,0,1921,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_20,VF050123_115251,Day0_Trial10,Chamber2,,,Sound 2,17,11.967,2.32,39.89,24.3,0,525,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_20,VF050123_115251,Day0_Trial10,Chamber2,,,Sound 3,4,26.667,5.17,88.89,6.78,0,297,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_20,VF050123_115251,Day0_Trial10,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1003.5,86,3608,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_20,VF050123_115251,Day0_Trial10,Chamber2,,,Shock 2,0,0.0,0.0,0.0,898.38,40,2929,KO,male,Sedentary,Control,33.0,19.366666666666700
230410_20,VF050123_115251,Day0_Trial10,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1003.25,0,4723,KO,male,Sedentary,Control,33.0,19.366666666666700
230313_1,VF040323_095736,Day0_Trial1,Chamber1,,,Sound 1,0,0.0,0.0,0.0,190.78,0,1246,APOE22,male,Exercise,Control,30.0,17.666666666666700
230313_1,VF040323_095736,Day0_Trial1,Chamber1,,,Sound 2,10,9.7,1.88,32.33,75.86,0,690,APOE22,male,Exercise,Control,30.0,17.666666666666700
230313_1,VF040323_095736,Day0_Trial1,Chamber1,,,Sound 3,12,17.833,3.46,59.44,22.85,0,347,APOE22,male,Exercise,Control,30.0,17.666666666666700
230313_1,VF040323_095736,Day0_Trial1,Chamber1,,,Shock 1,0,0.0,0.0,0.0,602.65,56,1979,APOE22,male,Exercise,Control,30.0,17.666666666666700
230313_1,VF040323_095736,Day0_Trial1,Chamber1,,,Shock 2,0,0.0,0.0,0.0,920.02,93,3723,APOE22,male,Exercise,Control,30.0,17.666666666666700
230313_1,VF040323_095736,Day0_Trial1,Chamber1,,,Shock 3,0,0.0,0.0,0.0,635.78,0,2284,APOE22,male,Exercise,Control,30.0,17.666666666666700
230313_2,VF040323_095736,Day0_Trial1,Chamber2,,,Sound 1,1,0.333,0.06,1.11,427.73,0,1706,APOE22,male,Exercise,Control,31.0,17.666666666666700
230313_2,VF040323_095736,Day0_Trial1,Chamber2,,,Sound 2,3,1.733,0.34,5.78,379.81,0,1532,APOE22,male,Exercise,Control,31.0,17.666666666666700
230313_2,VF040323_095736,Day0_Trial1,Chamber2,,,Sound 3,9,5.933,1.15,19.78,240.12,0,2245,APOE22,male,Exercise,Control,31.0,17.666666666666700
230313_2,VF040323_095736,Day0_Trial1,Chamber2,,,Shock 1,0,0.0,0.0,0.0,898.47,61,2122,APOE22,male,Exercise,Control,31.0,17.666666666666700
230313_2,VF040323_095736,Day0_Trial1,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1041.33,428,2034,APOE22,male,Exercise,Control,31.0,17.666666666666700
230313_2,VF040323_095736,Day0_Trial1,Chamber2,,,Shock 3,0,0.0,0.0,0.0,781.73,24,3326,APOE22,male,Exercise,Control,31.0,17.666666666666700
230313_3,VF040323_101853,Day0_Trial2,Chamber1,,,Sound 1,0,0.0,0.0,0.0,122.2,0,743,APOE22,male,Exercise,Control,29.0,17.666666666666700
230313_3,VF040323_101853,Day0_Trial2,Chamber1,,,Sound 2,7,3.333,0.65,11.11,76.15,0,550,APOE22,male,Exercise,Control,29.0,17.666666666666700
230313_3,VF040323_101853,Day0_Trial2,Chamber1,,,Sound 3,15,12.567,2.44,41.89,35.77,0,969,APOE22,male,Exercise,Control,29.0,17.666666666666700
230313_3,VF040323_101853,Day0_Trial2,Chamber1,,,Shock 1,0,0.0,0.0,0.0,349.62,4,1090,APOE22,male,Exercise,Control,29.0,17.666666666666700
230313_3,VF040323_101853,Day0_Trial2,Chamber1,,,Shock 2,0,0.0,0.0,0.0,296.93,0,992,APOE22,male,Exercise,Control,29.0,17.666666666666700
230313_3,VF040323_101853,Day0_Trial2,Chamber1,,,Shock 3,0,0.0,0.0,0.0,371.67,0,1817,APOE22,male,Exercise,Control,29.0,17.666666666666700
230313_4,VF040323_101853,Day0_Trial2,Chamber2,,,Sound 1,0,0.0,0.0,0.0,532.6,0,2209,APOE22,female,Exercise,Control,19.0,17.666666666666700
230313_4,VF040323_101853,Day0_Trial2,Chamber2,,,Sound 2,5,7.633,1.48,25.44,159.28,0,1240,APOE22,female,Exercise,Control,19.0,17.666666666666700
230313_4,VF040323_101853,Day0_Trial2,Chamber2,,,Sound 3,6,21.5,4.17,71.67,79.09,0,1665,APOE22,female,Exercise,Control,19.0,17.666666666666700
230313_4,VF040323_101853,Day0_Trial2,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1474.42,460,4074,APOE22,female,Exercise,Control,19.0,17.666666666666700
230313_4,VF040323_101853,Day0_Trial2,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1482.65,0,4180,APOE22,female,Exercise,Control,19.0,17.666666666666700
230313_4,VF040323_101853,Day0_Trial2,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1236.67,238,2590,APOE22,female,Exercise,Control,19.0,17.666666666666700
230313_5,VF040323_103105,Day0_Trial3,Chamber1,,,Sound 1,0,0.0,0.0,0.0,110.28,0,543,APOE22,female,Exercise,Control,24.0,17.666666666666700
230313_5,VF040323_103105,Day0_Trial3,Chamber1,,,Sound 2,9,7.5,1.45,25.0,31.87,0,317,APOE22,female,Exercise,Control,24.0,17.666666666666700
230313_5,VF040323_103105,Day0_Trial3,Chamber1,,,Sound 3,8,23.433,4.54,78.11,5.79,0,292,APOE22,female,Exercise,Control,24.0,17.666666666666700
230313_5,VF040323_103105,Day0_Trial3,Chamber1,,,Shock 1,0,0.0,0.0,0.0,435.28,26,1336,APOE22,female,Exercise,Control,24.0,17.666666666666700
230313_5,VF040323_103105,Day0_Trial3,Chamber1,,,Shock 2,0,0.0,0.0,0.0,871.97,0,4025,APOE22,female,Exercise,Control,24.0,17.666666666666700
230313_5,VF040323_103105,Day0_Trial3,Chamber1,,,Shock 3,0,0.0,0.0,0.0,376.42,0,2262,APOE22,female,Exercise,Control,24.0,17.666666666666700
230313_6,VF040323_103105,Day0_Trial3,Chamber2,,,Sound 1,0,0.0,0.0,0.0,364.66,1,1661,APOE22,female,Exercise,Control,22.0,17.666666666666700
230313_6,VF040323_103105,Day0_Trial3,Chamber2,,,Sound 2,3,2.367,0.46,7.89,310.51,0,1492,APOE22,female,Exercise,Control,22.0,17.666666666666700
230313_6,VF040323_103105,Day0_Trial3,Chamber2,,,Sound 3,2,1.6,0.31,5.33,125.77,0,959,APOE22,female,Exercise,Control,22.0,17.666666666666700
230313_6,VF040323_103105,Day0_Trial3,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1087.1,147,2148,APOE22,female,Exercise,Control,22.0,17.666666666666700
230313_6,VF040323_103105,Day0_Trial3,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1126.98,184,3423,APOE22,female,Exercise,Control,22.0,17.666666666666700
230313_6,VF040323_103105,Day0_Trial3,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1039.22,42,2931,APOE22,female,Exercise,Control,22.0,17.666666666666700
230313_7,VF040323_104347,Day0_Trial4,Chamber1,,,Sound 1,2,0.867,0.17,2.89,127.7,0,1162,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_7,VF040323_104347,Day0_Trial4,Chamber1,,,Sound 2,4,2.933,0.57,9.78,58.14,0,351,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_7,VF040323_104347,Day0_Trial4,Chamber1,,,Sound 3,12,13.567,2.63,45.22,32.02,0,440,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_7,VF040323_104347,Day0_Trial4,Chamber1,,,Shock 1,0,0.0,0.0,0.0,353.02,14,1160,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_7,VF040323_104347,Day0_Trial4,Chamber1,,,Shock 2,0,0.0,0.0,0.0,393.0,5,1037,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_7,VF040323_104347,Day0_Trial4,Chamber1,,,Shock 3,0,0.0,0.0,0.0,366.97,0,1732,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_8,VF040323_104347,Day0_Trial4,Chamber2,,,Sound 1,0,0.0,0.0,0.0,566.9,0,2391,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_8,VF040323_104347,Day0_Trial4,Chamber2,,,Sound 2,0,0.0,0.0,0.0,364.62,0,1510,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_8,VF040323_104347,Day0_Trial4,Chamber2,,,Sound 3,12,19.0,3.68,63.33,31.49,0,334,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_8,VF040323_104347,Day0_Trial4,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1540.9,140,3704,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_8,VF040323_104347,Day0_Trial4,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1699.87,289,4484,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_8,VF040323_104347,Day0_Trial4,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1549.6,13,3589,APOE22,female,Exercise,Control,24.0,17.866666666666700
230313_9,VF040323_105610,Day0_Trial5,Chamber1,,,Sound 1,2,1.033,0.2,3.44,125.53,0,739,APOE22,female,Exercise,Control,23.0,17.633333333333300
230313_9,VF040323_105610,Day0_Trial5,Chamber1,,,Sound 2,11,9.567,1.85,31.89,48.55,0,645,APOE22,female,Exercise,Control,23.0,17.633333333333300
230313_9,VF040323_105610,Day0_Trial5,Chamber1,,,Sound 3,7,19.4,3.76,64.67,22.31,0,448,APOE22,female,Exercise,Control,23.0,17.633333333333300
230313_9,VF040323_105610,Day0_Trial5,Chamber1,,,Shock 1,0,0.0,0.0,0.0,776.08,18,2644,APOE22,female,Exercise,Control,23.0,17.633333333333300
230313_9,VF040323_105610,Day0_Trial5,Chamber1,,,Shock 2,0,0.0,0.0,0.0,543.38,0,1759,APOE22,female,Exercise,Control,23.0,17.633333333333300
230313_9,VF040323_105610,Day0_Trial5,Chamber1,,,Shock 3,0,0.0,0.0,0.0,605.13,0,1933,APOE22,female,Exercise,Control,23.0,17.633333333333300
230313_10,VF040323_105610,Day0_Trial5,Chamber2,,,Sound 1,0,0.0,0.0,0.0,463.13,1,2266,KO,female,Sedentary,Control,25.0,18.233333333333300
230313_10,VF040323_105610,Day0_Trial5,Chamber2,,,Sound 2,4,3.9,0.76,13.0,285.41,0,1699,KO,female,Sedentary,Control,25.0,18.233333333333300
230313_10,VF040323_105610,Day0_Trial5,Chamber2,,,Sound 3,17,24.833,4.81,82.78,8.59,0,224,KO,female,Sedentary,Control,25.0,18.233333333333300
230313_10,VF040323_105610,Day0_Trial5,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1607.88,14,4054,KO,female,Sedentary,Control,25.0,18.233333333333300
230313_10,VF040323_105610,Day0_Trial5,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1721.48,152,4534,KO,female,Sedentary,Control,25.0,18.233333333333300
230313_10,VF040323_105610,Day0_Trial5,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1515.92,0,4516,KO,female,Sedentary,Control,25.0,18.233333333333300
230313_11,VF040323_110801,Day0_Trial6,Chamber1,,,Sound 1,0,0.0,0.0,0.0,208.71,0,1196,KO,female,Sedentary,Control,27.0,18.233333333333300
230313_11,VF040323_110801,Day0_Trial6,Chamber1,,,Sound 2,8,10.8,2.09,36.0,66.48,0,1042,KO,female,Sedentary,Control,27.0,18.233333333333300
230313_11,VF040323_110801,Day0_Trial6,Chamber1,,,Sound 3,6,29.733,5.76,99.11,0.58,0,31,KO,female,Sedentary,Control,27.0,18.233333333333300
230313_11,VF040323_110801,Day0_Trial6,Chamber1,,,Shock 1,0,0.0,0.0,0.0,667.78,9,2050,KO,female,Sedentary,Control,27.0,18.233333333333300
230313_11,VF040323_110801,Day0_Trial6,Chamber1,,,Shock 2,0,0.0,0.0,0.0,506.97,0,2087,KO,female,Sedentary,Control,27.0,18.233333333333300
230313_11,VF040323_110801,Day0_Trial6,Chamber1,,,Shock 3,0,0.0,0.0,0.0,526.77,0,1625,KO,female,Sedentary,Control,27.0,18.233333333333300
230313_12,VF040323_110801,Day0_Trial6,Chamber2,,,Sound 1,0,0.0,0.0,0.0,306.87,4,1737,KO,female,Sedentary,Control,24.0,18.233333333333300
230313_12,VF040323_110801,Day0_Trial6,Chamber2,,,Sound 2,6,3.767,0.73,12.56,218.68,0,979,KO,female,Sedentary,Control,24.0,18.233333333333300
230313_12,VF040323_110801,Day0_Trial6,Chamber2,,,Sound 3,10,24.0,4.65,80.0,12.14,0,449,KO,female,Sedentary,Control,24.0,18.233333333333300
230313_12,VF040323_110801,Day0_Trial6,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1665.75,240,5111,KO,female,Sedentary,Control,24.0,18.233333333333300
230313_12,VF040323_110801,Day0_Trial6,Chamber2,,,Shock 2,0,0.0,0.0,0.0,964.73,0,2069,KO,female,Sedentary,Control,24.0,18.233333333333300
230313_12,VF040323_110801,Day0_Trial6,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1282.53,0,4516,KO,female,Sedentary,Control,24.0,18.233333333333300
230313_13,VF040323_112002,Day0_Trial7,Chamber1,,,Sound 1,1,0.8,0.16,2.67,153.78,0,791,KO,male,Sedentary,Control,32.0,19.0
230313_13,VF040323_112002,Day0_Trial7,Chamber1,,,Sound 2,11,11.033,2.14,36.78,54.58,0,494,KO,male,Sedentary,Control,32.0,19.0
230313_13,VF040323_112002,Day0_Trial7,Chamber1,,,Sound 3,15,28.533,5.53,95.11,1.59,0,78,KO,male,Sedentary,Control,32.0,19.0
230313_13,VF040323_112002,Day0_Trial7,Chamber1,,,Shock 1,0,0.0,0.0,0.0,858.77,6,2892,KO,male,Sedentary,Control,32.0,19.0
230313_13,VF040323_112002,Day0_Trial7,Chamber1,,,Shock 2,0,0.0,0.0,0.0,662.95,4,3141,KO,male,Sedentary,Control,32.0,19.0
230313_13,VF040323_112002,Day0_Trial7,Chamber1,,,Shock 3,0,0.0,0.0,0.0,700.53,0,2709,KO,male,Sedentary,Control,32.0,19.0
230313_14,VF040323_112002,Day0_Trial7,Chamber2,,,Sound 1,6,8.333,1.61,27.78,305.34,0,1840,KO,male,Sedentary,Control,32.0,19.0
230313_14,VF040323_112002,Day0_Trial7,Chamber2,,,Sound 2,6,4.3,0.83,14.33,158.17,0,843,KO,male,Sedentary,Control,32.0,19.0
230313_14,VF040323_112002,Day0_Trial7,Chamber2,,,Sound 3,13,9.033,1.75,30.11,59.08,0,697,KO,male,Sedentary,Control,32.0,19.0
230313_14,VF040323_112002,Day0_Trial7,Chamber2,,,Shock 1,0,0.0,0.0,0.0,2101.17,435,5871,KO,male,Sedentary,Control,32.0,19.0
230313_14,VF040323_112002,Day0_Trial7,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1504.15,77,4816,KO,male,Sedentary,Control,32.0,19.0
230313_14,VF040323_112002,Day0_Trial7,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1833.33,0,5695,KO,male,Sedentary,Control,32.0,19.0
230313_15,VF040323_113221,Day0_Trial8,Chamber1,,,Sound 1,4,1.9,0.37,6.33,146.77,0,902,KO,male,Sedentary,Control,33.0,19.0
230313_15,VF040323_113221,Day0_Trial8,Chamber1,,,Sound 2,8,24.833,4.81,82.78,14.35,0,463,KO,male,Sedentary,Control,33.0,19.0
230313_15,VF040323_113221,Day0_Trial8,Chamber1,,,Sound 3,7,21.5,4.17,71.67,15.86,0,266,KO,male,Sedentary,Control,33.0,19.0
230313_15,VF040323_113221,Day0_Trial8,Chamber1,,,Shock 1,0,0.0,0.0,0.0,592.82,1,2335,KO,male,Sedentary,Control,33.0,19.0
230313_15,VF040323_113221,Day0_Trial8,Chamber1,,,Shock 2,0,0.0,0.0,0.0,1068.68,0,3290,KO,male,Sedentary,Control,33.0,19.0
230313_15,VF040323_113221,Day0_Trial8,Chamber1,,,Shock 3,0,0.0,0.0,0.0,686.73,0,1676,KO,male,Sedentary,Control,33.0,19.0
230313_16,VF040323_113221,Day0_Trial8,Chamber2,,,Sound 1,1,0.333,0.06,1.11,597.33,0,2192,APOE22,female,Sedentary,HFD,45.0,18.9
230313_16,VF040323_113221,Day0_Trial8,Chamber2,,,Sound 2,3,1.467,0.28,4.89,203.3,0,1388,APOE22,female,Sedentary,HFD,45.0,18.9
230313_16,VF040323_113221,Day0_Trial8,Chamber2,,,Sound 3,10,18.167,3.52,60.56,19.55,0,279,APOE22,female,Sedentary,HFD,45.0,18.9
230313_16,VF040323_113221,Day0_Trial8,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1451.83,249,4504,APOE22,female,Sedentary,HFD,45.0,18.9
230313_16,VF040323_113221,Day0_Trial8,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1306.6,14,4186,APOE22,female,Sedentary,HFD,45.0,18.9
230313_16,VF040323_113221,Day0_Trial8,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1486.47,0,3571,APOE22,female,Sedentary,HFD,45.0,18.9
230313_17,VF040323_114449,Day0_Trial9,Chamber1,,,Sound 1,0,0.0,0.0,0.0,197.02,0,1051,APOE22,female,Sedentary,HFD,32.0,18.9
230313_17,VF040323_114449,Day0_Trial9,Chamber1,,,Sound 2,16,15.167,2.94,50.56,35.58,0,498,APOE22,female,Sedentary,HFD,32.0,18.9
230313_17,VF040323_114449,Day0_Trial9,Chamber1,,,Sound 3,13,9.733,1.89,32.44,53.46,0,405,APOE22,female,Sedentary,HFD,32.0,18.9
230313_17,VF040323_114449,Day0_Trial9,Chamber1,,,Shock 1,0,0.0,0.0,0.0,848.67,27,3715,APOE22,female,Sedentary,HFD,32.0,18.9
230313_17,VF040323_114449,Day0_Trial9,Chamber1,,,Shock 2,0,0.0,0.0,0.0,488.18,0,1576,APOE22,female,Sedentary,HFD,32.0,18.9
230313_17,VF040323_114449,Day0_Trial9,Chamber1,,,Shock 3,0,0.0,0.0,0.0,464.65,89,933,APOE22,female,Sedentary,HFD,32.0,18.9
230313_18,VF040323_114449,Day0_Trial9,Chamber2,,,Sound 1,0,0.0,0.0,0.0,537.44,1,2265,APOE22,female,Sedentary,HFD,27.0,18.9
230313_18,VF040323_114449,Day0_Trial9,Chamber2,,,Sound 2,3,4.233,0.82,14.11,208.92,0,1261,APOE22,female,Sedentary,HFD,27.0,18.9
230313_18,VF040323_114449,Day0_Trial9,Chamber2,,,Sound 3,2,18.7,3.62,62.33,102.16,0,1287,APOE22,female,Sedentary,HFD,27.0,18.9
230313_18,VF040323_114449,Day0_Trial9,Chamber2,,,Shock 1,0,0.0,0.0,0.0,2024.15,70,6664,APOE22,female,Sedentary,HFD,27.0,18.9
230313_18,VF040323_114449,Day0_Trial9,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1309.72,91,3367,APOE22,female,Sedentary,HFD,27.0,18.9
230313_18,VF040323_114449,Day0_Trial9,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1333.68,94,4986,APOE22,female,Sedentary,HFD,27.0,18.9
230605_1,VF062623_100009,Day0_Trial1,Chamber1,,,Sound 1,1,0.367,0.07,1.22,170.06,0,971,APOE44HN,female,Sedentary,HFD,43.0,20.233333333333300
230605_1,VF062623_100009,Day0_Trial1,Chamber1,,,Sound 2,8,6.233,1.21,20.78,32.14,0,287,APOE44HN,female,Sedentary,HFD,43.0,20.233333333333300
230605_1,VF062623_100009,Day0_Trial1,Chamber1,,,Sound 3,7,4.067,0.79,13.56,57.23,0,648,APOE44HN,female,Sedentary,HFD,43.0,20.233333333333300
230605_1,VF062623_100009,Day0_Trial1,Chamber1,,,Shock 1,0,0.0,0.0,0.0,753.92,29,2866,APOE44HN,female,Sedentary,HFD,43.0,20.233333333333300
230605_1,VF062623_100009,Day0_Trial1,Chamber1,,,Shock 2,0,0.0,0.0,0.0,732.78,1,2097,APOE44HN,female,Sedentary,HFD,43.0,20.233333333333300
230605_1,VF062623_100009,Day0_Trial1,Chamber1,,,Shock 3,0,0.0,0.0,0.0,598.05,0,2039,APOE44HN,female,Sedentary,HFD,43.0,20.233333333333300
230605_2,VF062623_100009,Day0_Trial1,Chamber2,,,Sound 1,0,0.0,0.0,0.0,534.08,0,2221,APOE44HN,female,Sedentary,HFD,39.0,19.4
230605_2,VF062623_100009,Day0_Trial1,Chamber2,,,Sound 2,9,12.367,2.4,41.22,43.87,0,515,APOE44HN,female,Sedentary,HFD,39.0,19.4
230605_2,VF062623_100009,Day0_Trial1,Chamber2,,,Sound 3,5,2.1,0.41,7.0,134.65,0,968,APOE44HN,female,Sedentary,HFD,39.0,19.4
230605_2,VF062623_100009,Day0_Trial1,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1736.12,92,4216,APOE44HN,female,Sedentary,HFD,39.0,19.4
230605_2,VF062623_100009,Day0_Trial1,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1470.45,0,5027,APOE44HN,female,Sedentary,HFD,39.0,19.4
230605_2,VF062623_100009,Day0_Trial1,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1205.38,63,3236,APOE44HN,female,Sedentary,HFD,39.0,19.4
230605_3,VF062623_101950,Day0_Trial2,Chamber1,,,Sound 1,1,0.333,0.06,1.11,126.11,0,980,APOE44HN,female,Sedentary,HFD,38.0,19.4
230605_3,VF062623_101950,Day0_Trial2,Chamber1,,,Sound 2,2,1.0,0.19,3.33,63.44,0,473,APOE44HN,female,Sedentary,HFD,38.0,19.4
230605_3,VF062623_101950,Day0_Trial2,Chamber1,,,Sound 3,13,14.2,2.75,47.33,18.48,0,186,APOE44HN,female,Sedentary,HFD,38.0,19.4
230605_3,VF062623_101950,Day0_Trial2,Chamber1,,,Shock 1,0,0.0,0.0,0.0,832.6,59,3536,APOE44HN,female,Sedentary,HFD,38.0,19.4
230605_3,VF062623_101950,Day0_Trial2,Chamber1,,,Shock 2,0,0.0,0.0,0.0,498.6,49,1490,APOE44HN,female,Sedentary,HFD,38.0,19.4
230605_3,VF062623_101950,Day0_Trial2,Chamber1,,,Shock 3,0,0.0,0.0,0.0,561.42,0,1942,APOE44HN,female,Sedentary,HFD,38.0,19.4
230605_4,VF062623_101950,Day0_Trial2,Chamber2,,,Sound 1,0,0.0,0.0,0.0,232.06,0,2285,APOE44HN,female,Sedentary,HFD,47.0,19.166666666666700
230605_4,VF062623_101950,Day0_Trial2,Chamber2,,,Sound 2,12,12.067,2.34,40.22,132.82,0,1026,APOE44HN,female,Sedentary,HFD,47.0,19.166666666666700
230605_4,VF062623_101950,Day0_Trial2,Chamber2,,,Sound 3,5,10.733,2.08,35.78,74.51,0,892,APOE44HN,female,Sedentary,HFD,47.0,19.166666666666700
230605_4,VF062623_101950,Day0_Trial2,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1388.45,25,5254,APOE44HN,female,Sedentary,HFD,47.0,19.166666666666700
230605_4,VF062623_101950,Day0_Trial2,Chamber2,,,Shock 2,0,0.0,0.0,0.0,967.2,18,3136,APOE44HN,female,Sedentary,HFD,47.0,19.166666666666700
230605_4,VF062623_101950,Day0_Trial2,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1338.93,0,3201,APOE44HN,female,Sedentary,HFD,47.0,19.166666666666700
230605_5,VF062623_103147,Day0_Trial3,Chamber1,,,Sound 1,3,1.533,0.3,5.11,115.99,0,802,APOE44HN,female,Sedentary,HFD,45.0,19.166666666666700
230605_5,VF062623_103147,Day0_Trial3,Chamber1,,,Sound 2,11,21.1,4.09,70.33,13.33,0,184,APOE44HN,female,Sedentary,HFD,45.0,19.166666666666700
230605_5,VF062623_103147,Day0_Trial3,Chamber1,,,Sound 3,11,25.667,4.97,85.56,3.59,0,108,APOE44HN,female,Sedentary,HFD,45.0,19.166666666666700
230605_5,VF062623_103147,Day0_Trial3,Chamber1,,,Shock 1,0,0.0,0.0,0.0,796.52,1,2627,APOE44HN,female,Sedentary,HFD,45.0,19.166666666666700
230605_5,VF062623_103147,Day0_Trial3,Chamber1,,,Shock 2,0,0.0,0.0,0.0,641.7,37,1617,APOE44HN,female,Sedentary,HFD,45.0,19.166666666666700
230605_5,VF062623_103147,Day0_Trial3,Chamber1,,,Shock 3,0,0.0,0.0,0.0,525.62,0,1476,APOE44HN,female,Sedentary,HFD,45.0,19.166666666666700
230605_6,VF062623_103147,Day0_Trial3,Chamber2,,,Sound 1,0,0.0,0.0,0.0,312.22,0,1269,APOE44HN,male,Sedentary,HFD,47.0,19.4
